order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,source_file
AMZ-ORD-0004128,2026-01-09,2026-01-12,Second Class,CUST-00097,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400133,North,PROD-00265,Beauty,Skincare,Office Chair,,1,0.0,160.45,amazon_orders_batch_5.csv
AMZ-ORD-0004088,,2026-01-12,Second Class,CUST-00117,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400093,North,PROD-00365,Beauty,Skincare,Office Chair,407.91,1,0.0,81.58,amazon_orders_batch_5.csv
AMZ-ORD-0004066,,2026-01-30,Same Day,CUST-00263,Vihaan Das,Consumer,India,Kolkata,West Bengal,400071,East,PROD-00189,Home,Kitchen,Backpack,183.39,3,0.08,22.01,amazon_orders_batch_5.csv
AMZ-ORD-0004144,2026-01-25,2026-01-28,Second Class,CUST-00209,Kabir Nair,Consumer,India,Pune,Maharashtra,400149,West,PROD-00393,Office,Stationery,Bluetooth Earbuds,,1,0.0,12.0,amazon_orders_batch_5.csv
AMZ-ORD-0004091,2026-01-12,2026-01-15,Standard Class,CUST-00138,Priya Sharma,Consumer,India,Delhi,Delhi,400096,North,PROD-00389,Home,Kitchen,Backpack,431.13,4,1.45,34.49,amazon_orders_batch_5.csv
AMZ-ORD-0004154,,2026-02-07,Same Day,CUST-00279,Kabir Nair,Consumer,India,Pune,Maharashtra,400159,West,PROD-00053,Office,Stationery,Bluetooth Earbuds,161.13,3,0.08,19.34,amazon_orders_batch_5.csv
AMZ-ORD-0004065,2026-01-26,2026-01-29,First Class,CUST-00256,Anaya Rao,Consumer,India,Chennai,Tamil Nadu,400070,South,PROD-00181,Electronics,Accessories,Echo Dot Speaker,172.26,2,1.45,27.56,amazon_orders_batch_5.csv
AMZ-ORD-0004110,,2026-02-03,Same Day,CUST-00271,Aarav Singh,Consumer,India,Mumbai,Maharashtra,400115,West,PROD-00121,Electronics,Accessories,Echo Dot Speaker,622.26,3,0.24,12.45,amazon_orders_batch_5.csv
AMZ-ORD-0004104,2026-01-25,2026-01-28,Second Class,CUST-00229,Kabir Nair,Consumer,India,Pune,Maharashtra,400109,West,PROD-00073,Office,Stationery,Bluetooth Earbuds,565.65,1,1.45,113.13,amazon_orders_batch_5.csv
AMZ-ORD-0004052,2026-01-13,2026-01-16,Second Class,CUST-00165,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400057,South,PROD-00077,Fashion,Apparel,Smart Plug,47.91,1,1.45,1.92,amazon_orders_batch_5.csv
AMZ-ORD-0004044,,2026-01-08,Second Class,CUST-00109,Kabir Nair,Consumer,India,Pune,Maharashtra,400049,West,PROD-00013,Office,Stationery,Bluetooth Earbuds,869.04,1,0.16,34.76,amazon_orders_batch_5.csv
AMZ-ORD-0004090,2026-01-11,2026-01-14,Same Day,CUST-00131,Aarav Singh,Consumer,India,Mumbai,Maharashtra,400095,West,PROD-00381,Electronics,Accessories,Echo Dot Speaker,420.0,-3,0.08,50.4,amazon_orders_batch_5.csv
AMZ-ORD-0005054,,2026-01-13,Standard Class,CUST-00233,Kabir Nair,Consumer,India,Kolkata,West Bengal,400060,East,PROD-00127,Electronics,Accessories,Office Chair,714.0,5,0.0,142.8,amazon_orders_batch_6.csv
AMZ-ORD-0005081,,2026-02-09,Same Day,CUST-00149,Priya Sharma,Consumer,India,Hyderabad,Telangana,400087,South,PROD-00370,Fashion,Apparel,Water Bottle,111.0,2,0.0,22.2,amazon_orders_batch_6.csv
AMZ-ORD-0005100,2026-01-17,2026-01-18,First Class,CUST-00001,Aarav Singh,Consumer,India,Bengaluru,Karnataka,400106,South,PROD-00121,Home,Kitchen,Echo Dot Speaker,321.13,-3,0.04,51.38,amazon_orders_batch_6.csv
AMZ-ORD-0005125,2026-01-01,2026-01-02,Same Day,CUST-00201,Anaya Rao,Consumer,India,Ahmedabad,Gujarat,400131,West,PROD-00346,Home,Kitchen,Desk Lamp,604.04,-3,0.32,12.08,amazon_orders_batch_6.csv
,2026-02-05,2026-02-06,Same Day,CUST-00097,Isha Gupta,Consumer,India,Lucknow,Uttar Pradesh,400043,North,PROD-00394,Beauty,Skincare,Monitor Stand,528.13,3,0.04,84.5,amazon_orders_batch_6.csv
SIMP-009,,2026-03-10,Standard Class,CUST-S09,Anita,Consumer,India,Ahmedabad,Gujarat,380001,West,PROD-S09,Fashion,Apparel,Cap,199.0,1,0.05,18.0,simple_demo_orders copy.csv
SIMP-006,2026-03-05,2026-03-08,Standard Class,CUST-S06,Rohan,Consumer,India,Jaipur,Rajasthan,302001,North,PROD-S06,Electronics,Accessories,USB Cable,,2,0.1,20.0,simple_demo_orders.csv
