source_file,order_id,product_id,order_date,customer_id,ship_date,ship_mode,customer_name,segment,country,city,state,postal_code,region,category,sub_category,product_name,sales,quantity,discount,profit
amazon_orders_batch_5.csv,AMZ-ORD-0004099,PROD-00033,2026-01-20,CUST-00194,2026-01-23,Standard Class,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400104,North,Office,Stationery,Bluetooth Earbuds,510.0,4,0.12,40.8
amazon_orders_batch_5.csv,AMZ-ORD-0004099,PROD-00033,2026-01-20,CUST-00194,2026-01-23,Standard Class,Meera Joshi,Consumer,India,Lucknow,Uttar Pradesh,400104,North,Office,Stationery,Bluetooth Earbuds,510.0,4,0.12,40.8
amazon_orders_batch_5.csv,AMZ-ORD-0004108,PROD-00105,2026-01-29,CUST-00257,2026-02-01,Second Class,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400113,North,Beauty,Skincare,Office Chair,600.0,1,0.16,24.0
amazon_orders_batch_5.csv,AMZ-ORD-0004108,PROD-00105,2026-01-29,CUST-00257,2026-02-01,Second Class,Rahul Iyer,Consumer,India,Jaipur,Rajasthan,400113,North,Beauty,Skincare,Office Chair,600.0,1,0.16,24.0
amazon_orders_batch_5.csv,AMZ-ORD-0004126,PROD-00249,2026-01-07,CUST-00083,2026-01-10,Same Day,Vihaan Das,Consumer,India,Kolkata,West Bengal,400131,East,Home,Kitchen,Backpack,780.0,3,0.24,15.6
amazon_orders_batch_5.csv,AMZ-ORD-0004126,PROD-00249,2026-01-07,CUST-00083,2026-01-10,Same Day,Vihaan Das,Consumer,India,Kolkata,West Bengal,400131,East,Home,Kitchen,Backpack,780.0,3,0.24,15.6
amazon_orders_batch_5.csv,AMZ-ORD-0004153,PROD-00045,2026-02-03,CUST-00272,2026-02-06,First Class,Neha Verma,Consumer,India,Hyderabad,Telangana,400158,South,Beauty,Skincare,Office Chair,150.0,2,0.04,24.0
amazon_orders_batch_5.csv,AMZ-ORD-0004153,PROD-00045,2026-02-03,CUST-00272,2026-02-06,First Class,Neha Verma,Consumer,India,Hyderabad,Telangana,400158,South,Beauty,Skincare,Office Chair,150.0,2,0.04,24.0
amazon_orders_batch_5.csv,AMZ-ORD-0004162,PROD-00117,2026-01-03,CUST-00035,2026-01-06,Same Day,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400167,South,Fashion,Apparel,Smart Plug,240.0,3,0.08,28.8
amazon_orders_batch_5.csv,AMZ-ORD-0004162,PROD-00117,2026-01-03,CUST-00035,2026-01-06,Same Day,Rohan Patel,Consumer,India,Bengaluru,Karnataka,400167,South,Fashion,Apparel,Smart Plug,240.0,3,0.08,28.8
