source_file,order_id,product_id,order_date,customer_id,ship_date,ship_mode,customer_name,segment,country,city,state,postal_code,region,category,sub_category,product_name,sales,quantity,discount,profit
amazon_orders_batch_2.csv,AMZ-ORD-0001077,PROD-00346,2026-01-05,CUST-00109,2026-01-08,Same Day,Isha Gupta,Consumer,India,Delhi,Delhi,400079,North,Office,Stationery,Kindle Reader,364.65,3,0.08,43.76
amazon_orders_batch_2.csv,AMZ-ORD-0001077,PROD-00346,2026-01-05,CUST-00109,2026-01-08,Same Day,Isha Gupta,Consumer,India,Delhi,Delhi,400079,North,Office,Stationery,Kindle Reader,364.65,3,0.08,43.76
amazon_orders_batch_2.csv,AMZ-ORD-0001088,PROD-00401,2026-01-16,CUST-00153,2026-01-19,First Class,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400090,South,Electronics,Accessories,Bluetooth Earbuds,443.91,4,0.12,35.51
amazon_orders_batch_2.csv,AMZ-ORD-0001088,PROD-00401,2026-01-16,CUST-00153,2026-01-19,First Class,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400090,South,Electronics,Accessories,Bluetooth Earbuds,443.91,4,0.12,35.51
amazon_orders_batch_2.csv,AMZ-ORD-0001099,PROD-00036,2026-01-27,CUST-00197,2026-01-30,Second Class,Meera Joshi,Consumer,India,Hyderabad,Telangana,400101,South,Home,Kitchen,Water Bottle,513.0,5,0.16,20.52
amazon_orders_batch_2.csv,AMZ-ORD-0001099,PROD-00036,2026-01-27,CUST-00197,2026-01-30,Second Class,Meera Joshi,Consumer,India,Hyderabad,Telangana,400101,South,Home,Kitchen,Water Bottle,513.0,5,0.16,20.52
amazon_orders_batch_2.csv,AMZ-ORD-0001110,PROD-00091,2026-01-01,CUST-00241,2026-01-04,Standard Class,Aarav Singh,Consumer,India,Pune,Maharashtra,400112,West,Fashion,Apparel,Echo Dot Speaker,592.26,1,0.0,118.45
amazon_orders_batch_2.csv,AMZ-ORD-0001110,PROD-00091,2026-01-01,CUST-00241,2026-01-04,Standard Class,Aarav Singh,Consumer,India,Pune,Maharashtra,400112,West,Fashion,Apparel,Echo Dot Speaker,592.26,1,0.0,118.45
amazon_orders_batch_2.csv,AMZ-ORD-0001121,PROD-00146,2026-01-12,CUST-00285,2026-01-15,Same Day,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400123,South,Beauty,Skincare,Wireless Mouse,671.52,2,0.04,107.44
amazon_orders_batch_2.csv,AMZ-ORD-0001121,PROD-00146,2026-01-12,CUST-00285,2026-01-15,Same Day,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400123,South,Beauty,Skincare,Wireless Mouse,671.52,2,0.04,107.44
amazon_orders_batch_2.csv,AMZ-ORD-0001132,PROD-00201,2026-01-23,CUST-00029,2026-01-26,First Class,Rohan Patel,Consumer,India,Kolkata,West Bengal,400134,East,Office,Stationery,Backpack,750.78,3,0.08,90.09
amazon_orders_batch_2.csv,AMZ-ORD-0001132,PROD-00201,2026-01-23,CUST-00029,2026-01-26,First Class,Rohan Patel,Consumer,India,Kolkata,West Bengal,400134,East,Office,Stationery,Backpack,750.78,3,0.08,90.09
amazon_orders_batch_2.csv,AMZ-ORD-0001143,PROD-00256,2026-02-03,CUST-00073,2026-02-06,Second Class,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400145,West,Electronics,Accessories,Monitor Stand,830.04,4,0.12,66.4
amazon_orders_batch_2.csv,AMZ-ORD-0001143,PROD-00256,2026-02-03,CUST-00073,2026-02-06,Second Class,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400145,West,Electronics,Accessories,Monitor Stand,830.04,4,0.12,66.4
