source_file,order_id,product_id,order_date,customer_id,ship_date,ship_mode,customer_name,segment,country,city,state,postal_code,region,category,sub_category,product_name,sales,quantity,discount,profit
amazon_orders_batch_3.csv,AMZ-ORD-0002075,PROD-00271,2026-01-24,CUST-00176,2026-01-25,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400078,North,Beauty,Skincare,Echo Dot Speaker,423.39,6,0.12,33.87
amazon_orders_batch_3.csv,AMZ-ORD-0002085,PROD-00331,2026-02-03,CUST-00226,2026-02-04,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400088,North,Beauty,Skincare,Echo Dot Speaker,504.52,4,0.04,80.72
amazon_orders_batch_3.csv,AMZ-ORD-0002085,PROD-00331,2026-02-03,CUST-00226,2026-02-04,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400088,North,Beauty,Skincare,Echo Dot Speaker,504.52,4,0.04,80.72
amazon_orders_batch_3.csv,AMZ-ORD-0002095,PROD-00391,2026-01-06,CUST-00276,2026-01-07,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400098,North,Beauty,Skincare,Echo Dot Speaker,585.65,2,0.2,11.71
amazon_orders_batch_3.csv,AMZ-ORD-0002095,PROD-00391,2026-01-06,CUST-00276,2026-01-07,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400098,North,Beauty,Skincare,Echo Dot Speaker,585.65,2,0.2,11.71
amazon_orders_batch_3.csv,AMZ-ORD-0002100,PROD-00001,2026-01-11,CUST-00001,2026-01-12,Same Day,Aarav Singh,Consumer,India,Kolkata,West Bengal,400103,East,Beauty,Skincare,Echo Dot Speaker,621.13,1,0.16,24.85
amazon_orders_batch_3.csv,AMZ-ORD-0002100,PROD-00001,2026-01-11,CUST-00001,2026-01-12,Same Day,Aarav Singh,Consumer,India,Kolkata,West Bengal,400103,East,Beauty,Skincare,Echo Dot Speaker,621.13,1,0.16,24.85
amazon_orders_batch_3.csv,AMZ-ORD-0002100,PROD-00001,2026-01-11,CUST-00001,2026-01-12,Same Day,Aarav Singh,Consumer,India,Kolkata,West Bengal,400103,East,Beauty,Skincare,Echo Dot Speaker,621.13,1,0.16,24.85
amazon_orders_batch_3.csv,AMZ-ORD-0002100,PROD-00001,2026-01-11,CUST-00001,2026-01-12,Same Day,Aarav Singh,Consumer,India,Kolkata,West Bengal,400103,East,Beauty,Skincare,Echo Dot Speaker,621.13,1,0.16,24.85
amazon_orders_batch_3.csv,AMZ-ORD-0002105,PROD-00031,2026-01-16,CUST-00026,2026-01-17,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400108,North,Beauty,Skincare,Echo Dot Speaker,666.78,6,0.12,53.34
amazon_orders_batch_3.csv,AMZ-ORD-0002105,PROD-00031,2026-01-16,CUST-00026,2026-01-17,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400108,North,Beauty,Skincare,Echo Dot Speaker,666.78,6,0.12,53.34
amazon_orders_batch_3.csv,AMZ-ORD-0002115,PROD-00091,2026-01-26,CUST-00076,2026-01-27,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400118,North,Beauty,Skincare,Echo Dot Speaker,747.91,4,0.04,119.67
amazon_orders_batch_3.csv,AMZ-ORD-0002115,PROD-00091,2026-01-26,CUST-00076,2026-01-27,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400118,North,Beauty,Skincare,Echo Dot Speaker,747.91,4,0.04,119.67
amazon_orders_batch_3.csv,AMZ-ORD-0002125,PROD-00151,2026-02-05,CUST-00126,2026-02-06,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400128,North,Beauty,Skincare,Echo Dot Speaker,829.04,2,0.2,16.58
amazon_orders_batch_3.csv,AMZ-ORD-0002125,PROD-00151,2026-02-05,CUST-00126,2026-02-06,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400128,North,Beauty,Skincare,Echo Dot Speaker,829.04,2,0.2,16.58
amazon_orders_batch_3.csv,AMZ-ORD-0002130,PROD-00181,2026-01-03,CUST-00151,2026-01-04,Second Class,Aarav Singh,Consumer,India,Kolkata,West Bengal,400133,East,Beauty,Skincare,Echo Dot Speaker,864.52,1,0.16,34.58
amazon_orders_batch_3.csv,AMZ-ORD-0002130,PROD-00181,2026-01-03,CUST-00151,2026-01-04,Second Class,Aarav Singh,Consumer,India,Kolkata,West Bengal,400133,East,Beauty,Skincare,Echo Dot Speaker,864.52,1,0.16,34.58
amazon_orders_batch_3.csv,AMZ-ORD-0002135,PROD-00211,2026-01-08,CUST-00176,2026-01-09,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400138,North,Beauty,Skincare,Echo Dot Speaker,900.0,6,0.12,72.0
amazon_orders_batch_3.csv,AMZ-ORD-0002135,PROD-00211,2026-01-08,CUST-00176,2026-01-09,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400138,North,Beauty,Skincare,Echo Dot Speaker,900.0,6,0.12,72.0
amazon_orders_batch_3.csv,AMZ-ORD-0002145,PROD-00271,2026-01-18,CUST-00226,2026-01-19,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400148,North,Beauty,Skincare,Echo Dot Speaker,81.13,4,0.04,12.98
amazon_orders_batch_3.csv,AMZ-ORD-0002145,PROD-00271,2026-01-18,CUST-00226,2026-01-19,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400148,North,Beauty,Skincare,Echo Dot Speaker,81.13,4,0.04,12.98
amazon_orders_batch_3.csv,AMZ-ORD-0002150,PROD-00301,2026-01-23,CUST-00251,2026-01-24,Second Class,Aarav Singh,Consumer,India,Kolkata,West Bengal,400153,East,Beauty,Skincare,Echo Dot Speaker,126.78,3,0.0,25.36
amazon_orders_batch_3.csv,AMZ-ORD-0002150,PROD-00301,2026-01-23,CUST-00251,2026-01-24,Second Class,Aarav Singh,Consumer,India,Kolkata,West Bengal,400153,East,Beauty,Skincare,Echo Dot Speaker,126.78,3,0.0,25.36
amazon_orders_batch_3.csv,AMZ-ORD-0002155,PROD-00331,2026-01-28,CUST-00276,2026-01-29,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400158,North,Beauty,Skincare,Echo Dot Speaker,162.26,2,0.2,3.25
amazon_orders_batch_3.csv,AMZ-ORD-0002155,PROD-00331,2026-01-28,CUST-00276,2026-01-29,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400158,North,Beauty,Skincare,Echo Dot Speaker,162.26,2,0.2,3.25
amazon_orders_batch_3.csv,AMZ-ORD-0002170,PROD-00001,2026-01-05,CUST-00051,2026-01-06,Second Class,Aarav Singh,Consumer,India,Kolkata,West Bengal,400173,East,Beauty,Skincare,Echo Dot Speaker,289.04,5,0.08,34.68
amazon_orders_batch_3.csv,AMZ-ORD-0002170,PROD-00001,2026-01-05,CUST-00051,2026-01-06,Second Class,Aarav Singh,Consumer,India,Kolkata,West Bengal,400173,East,Beauty,Skincare,Echo Dot Speaker,289.04,5,0.08,34.68
amazon_orders_batch_3.csv,AMZ-ORD-0002175,PROD-00031,2026-01-10,CUST-00076,2026-01-11,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400178,North,Beauty,Skincare,Echo Dot Speaker,324.52,4,0.04,51.92
amazon_orders_batch_3.csv,AMZ-ORD-0002175,PROD-00031,2026-01-10,CUST-00076,2026-01-11,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400178,North,Beauty,Skincare,Echo Dot Speaker,324.52,4,0.04,51.92
amazon_orders_batch_3.csv,AMZ-ORD-0002185,PROD-00091,2026-01-20,CUST-00126,2026-01-21,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400188,North,Beauty,Skincare,Echo Dot Speaker,405.65,2,0.2,8.11
amazon_orders_batch_3.csv,AMZ-ORD-0002185,PROD-00091,2026-01-20,CUST-00126,2026-01-21,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400188,North,Beauty,Skincare,Echo Dot Speaker,405.65,2,0.2,8.11
amazon_orders_batch_3.csv,AMZ-ORD-0002190,PROD-00121,2026-01-25,CUST-00151,2026-01-26,Second Class,Aarav Singh,Consumer,India,Kolkata,West Bengal,400193,East,Beauty,Skincare,Echo Dot Speaker,441.13,1,0.16,17.65
amazon_orders_batch_3.csv,AMZ-ORD-0002190,PROD-00121,2026-01-25,CUST-00151,2026-01-26,Second Class,Aarav Singh,Consumer,India,Kolkata,West Bengal,400193,East,Beauty,Skincare,Echo Dot Speaker,441.13,1,0.16,17.65
amazon_orders_batch_3.csv,AMZ-ORD-0002195,PROD-00151,2026-01-30,CUST-00176,2026-01-31,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400198,North,Beauty,Skincare,Echo Dot Speaker,486.78,6,0.12,38.94
amazon_orders_batch_3.csv,AMZ-ORD-0002195,PROD-00151,2026-01-30,CUST-00176,2026-01-31,First Class,Anaya Rao,Consumer,India,Delhi,Delhi,400198,North,Beauty,Skincare,Echo Dot Speaker,486.78,6,0.12,38.94
amazon_orders_batch_3.csv,AMZ-ORD-0002205,PROD-00211,2026-01-02,CUST-00226,2026-01-03,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400208,North,Beauty,Skincare,Echo Dot Speaker,567.91,4,0.04,90.87
amazon_orders_batch_3.csv,AMZ-ORD-0002205,PROD-00211,2026-01-02,CUST-00226,2026-01-03,Standard Class,Anaya Rao,Consumer,India,Delhi,Delhi,400208,North,Beauty,Skincare,Echo Dot Speaker,567.91,4,0.04,90.87
