order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,source_file,processing_timestamp
AMZ-ORD-0001075,2026-01-03,2026-01-06,Second Class,CUST-00101,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400077,North,PROD-00336,Fashion,Apparel,Desk Lamp,348.39,1,0.0,69.68,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001109,2026-02-06,2026-02-09,Same Day,CUST-00237,Meera Joshi,Consumer,India,Hyderabad,Telangana,400111,South,PROD-00086,Home,Kitchen,Water Bottle,584.13,5,0.16,23.37,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001014,2026-01-16,2026-01-19,Standard Class,CUST-00157,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400016,North,PROD-00031,Home,Kitchen,Smart Plug,823.65,5,0.16,32.95,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001128,2026-01-19,2026-01-22,First Class,CUST-00013,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400130,South,PROD-00181,Electronics,Accessories,Bluetooth Earbuds,718.26,4,0.12,57.46,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001043,2026-01-08,2026-01-11,Second Class,CUST-00273,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400045,West,PROD-00176,Electronics,Accessories,Monitor Stand,128.91,4,0.12,10.31,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001131,2026-01-22,2026-01-25,Second Class,CUST-00025,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400133,South,PROD-00196,Beauty,Skincare,Wireless Mouse,742.65,2,0.04,118.82,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001002,2026-01-04,2026-01-07,Standard Class,CUST-00109,Rohan Patel,Consumer,India,Kolkata,West Bengal,400004,East,PROD-00391,Office,Stationery,Backpack,736.26,3,0.08,88.35,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001137,2026-01-28,2026-01-31,Same Day,CUST-00049,Isha Gupta,Consumer,India,Delhi,Delhi,400139,North,PROD-00226,Office,Stationery,Kindle Reader,781.26,3,0.08,93.75,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001061,2026-01-26,2026-01-29,Same Day,CUST-00045,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400063,South,PROD-00266,Beauty,Skincare,Wireless Mouse,254.91,2,0.04,40.79,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001112,2026-01-03,2026-01-06,First Class,CUST-00249,Rohan Patel,Consumer,India,Kolkata,West Bengal,400114,East,PROD-00101,Office,Stationery,Backpack,608.52,3,0.08,73.02,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001134,2026-01-25,2026-01-28,Standard Class,CUST-00037,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400136,North,PROD-00211,Home,Kitchen,Smart Plug,767.04,5,0.16,30.68,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001070,2026-02-04,2026-02-07,Standard Class,CUST-00081,Aarav Singh,Consumer,India,Pune,Maharashtra,400072,West,PROD-00311,Fashion,Apparel,Echo Dot Speaker,317.91,1,0.0,63.58,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001105,2026-02-02,2026-02-05,Same Day,CUST-00221,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400107,North,PROD-00066,Fashion,Apparel,Desk Lamp,561.78,1,0.0,112.36,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001087,2026-01-15,2026-01-18,Second Class,CUST-00149,Isha Gupta,Consumer,India,Delhi,Delhi,400089,North,PROD-00396,Office,Stationery,Kindle Reader,435.78,3,0.08,52.29,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001129,2026-01-20,2026-01-23,Same Day,CUST-00017,Meera Joshi,Consumer,India,Hyderabad,Telangana,400131,South,PROD-00186,Home,Kitchen,Water Bottle,726.39,5,0.16,29.06,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001012,2026-01-14,2026-01-17,First Class,CUST-00149,Rohan Patel,Consumer,India,Kolkata,West Bengal,400014,East,PROD-00021,Office,Stationery,Backpack,807.39,3,0.08,96.89,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001047,2026-01-12,2026-01-15,Second Class,CUST-00289,Isha Gupta,Consumer,India,Delhi,Delhi,400049,North,PROD-00196,Office,Stationery,Kindle Reader,151.26,3,0.08,18.15,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001130,2026-01-21,2026-01-24,Standard Class,CUST-00021,Aarav Singh,Consumer,India,Pune,Maharashtra,400132,West,PROD-00191,Fashion,Apparel,Echo Dot Speaker,734.52,1,0.0,146.9,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001127,2026-01-18,2026-01-21,Second Class,CUST-00009,Isha Gupta,Consumer,India,Delhi,Delhi,400129,North,PROD-00176,Office,Stationery,Kindle Reader,710.13,3,0.08,85.22,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002038,2026-01-25,2026-01-26,Second Class,CUST-00291,Rahul Iyer,Consumer,India,Pune,Maharashtra,400041,West,PROD-00049,Home,Kitchen,Smart Plug,126.26,5,0.08,15.15,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002158,2026-01-31,2026-02-01,Second Class,CUST-00291,Rahul Iyer,Consumer,India,Pune,Maharashtra,400161,West,PROD-00349,Home,Kitchen,Smart Plug,189.65,5,0.08,22.76,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002035,2026-01-22,2026-01-23,First Class,CUST-00276,Anaya Rao,Consumer,India,Delhi,Delhi,400038,North,PROD-00031,Beauty,Skincare,Echo Dot Speaker,109.04,2,0.2,2.18,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002075,2026-01-24,2026-01-25,First Class,CUST-00176,Anaya Rao,Consumer,India,Delhi,Delhi,400078,North,PROD-00271,Beauty,Skincare,Echo Dot Speaker,423.39,6,0.12,33.87,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002135,2026-01-08,2026-01-09,First Class,CUST-00176,Anaya Rao,Consumer,India,Delhi,Delhi,400138,North,PROD-00211,Beauty,Skincare,Echo Dot Speaker,900.0,6,0.12,72.0,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002009,2026-02-03,2026-02-04,Standard Class,CUST-00146,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400012,South,PROD-00295,Fashion,Apparel,Backpack,792.0,6,0.12,63.36,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002117,2026-01-28,2026-01-29,Standard Class,CUST-00086,Isha Gupta,Consumer,India,Hyderabad,Telangana,400120,South,PROD-00103,Electronics,Accessories,Office Chair,756.0,6,0.12,60.48,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002004,2026-01-29,2026-01-30,Same Day,CUST-00121,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400007,West,PROD-00265,Fashion,Apparel,Backpack,756.52,1,0.16,30.26,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002173,2026-01-08,2026-01-09,Standard Class,CUST-00066,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400176,North,PROD-00019,Home,Kitchen,Smart Plug,306.26,2,0.2,6.13,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002129,2026-01-02,2026-01-03,Standard Class,CUST-00146,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400132,South,PROD-00175,Fashion,Apparel,Backpack,855.39,6,0.12,68.43,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002139,2026-01-12,2026-01-13,First Class,CUST-00196,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400142,South,PROD-00235,Fashion,Apparel,Backpack,36.52,4,0.04,5.84,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002067,2026-01-16,2026-01-17,First Class,CUST-00136,Isha Gupta,Consumer,India,Hyderabad,Telangana,400070,South,PROD-00223,Electronics,Accessories,Office Chair,360.52,4,0.04,57.68,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002005,2026-01-30,2026-01-31,Standard Class,CUST-00126,Anaya Rao,Consumer,India,Delhi,Delhi,400008,North,PROD-00271,Beauty,Skincare,Echo Dot Speaker,765.65,2,0.2,15.31,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002141,2026-01-14,2026-01-15,Standard Class,CUST-00206,Priya Sharma,Consumer,India,Ahmedabad,Gujarat,400144,West,PROD-00247,Office,Stationery,Bluetooth Earbuds,54.78,6,0.12,4.38,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002185,2026-01-20,2026-01-21,Standard Class,CUST-00126,Anaya Rao,Consumer,India,Delhi,Delhi,400188,North,PROD-00091,Beauty,Skincare,Echo Dot Speaker,405.65,2,0.2,8.11,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002087,2026-02-05,2026-02-06,First Class,CUST-00236,Isha Gupta,Consumer,India,Hyderabad,Telangana,400090,South,PROD-00343,Electronics,Accessories,Office Chair,522.78,6,0.12,41.82,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002063,2026-01-12,2026-01-13,First Class,CUST-00116,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400066,North,PROD-00199,Home,Kitchen,Smart Plug,324.0,6,0.12,25.92,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002137,2026-01-10,2026-01-11,Standard Class,CUST-00186,Isha Gupta,Consumer,India,Hyderabad,Telangana,400140,South,PROD-00223,Electronics,Accessories,Office Chair,918.26,2,0.2,18.37,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002115,2026-01-26,2026-01-27,First Class,CUST-00076,Anaya Rao,Consumer,India,Delhi,Delhi,400118,North,PROD-00091,Beauty,Skincare,Echo Dot Speaker,747.91,4,0.04,119.67,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002062,2026-01-11,2026-01-12,Second Class,CUST-00111,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400065,North,PROD-00193,Electronics,Accessories,Office Chair,325.04,5,0.08,39.0,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002043,2026-01-30,2026-01-31,First Class,CUST-00016,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400046,North,PROD-00079,Home,Kitchen,Smart Plug,171.91,4,0.04,27.51,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002059,2026-01-08,2026-01-09,First Class,CUST-00096,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400062,South,PROD-00175,Fashion,Apparel,Backpack,297.65,2,0.2,5.95,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002079,2026-01-28,2026-01-29,First Class,CUST-00196,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400082,South,PROD-00295,Fashion,Apparel,Backpack,459.91,4,0.04,73.59,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002190,2026-01-25,2026-01-26,Second Class,CUST-00151,Aarav Singh,Consumer,India,Kolkata,West Bengal,400193,East,PROD-00121,Beauty,Skincare,Echo Dot Speaker,441.13,1,0.16,17.65,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002109,2026-01-20,2026-01-21,Standard Class,CUST-00046,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400112,South,PROD-00055,Fashion,Apparel,Backpack,693.13,4,0.04,110.9,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002086,2026-02-04,2026-02-05,Second Class,CUST-00231,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400089,South,PROD-00337,Office,Stationery,Bluetooth Earbuds,513.65,5,0.08,61.64,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002095,2026-01-06,2026-01-07,First Class,CUST-00276,Anaya Rao,Consumer,India,Delhi,Delhi,400098,North,PROD-00391,Beauty,Skincare,Echo Dot Speaker,585.65,2,0.2,11.71,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002082,2026-01-31,2026-02-01,Second Class,CUST-00211,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400085,North,PROD-00313,Electronics,Accessories,Office Chair,477.13,1,0.16,19.09,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002073,2026-01-22,2026-01-23,Standard Class,CUST-00166,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400076,North,PROD-00259,Home,Kitchen,Smart Plug,405.13,4,0.04,64.82,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002147,2026-01-20,2026-01-21,First Class,CUST-00236,Isha Gupta,Consumer,India,Hyderabad,Telangana,400150,South,PROD-00283,Electronics,Accessories,Office Chair,99.39,6,0.12,7.95,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002179,2026-01-14,2026-01-15,First Class,CUST-00096,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400182,South,PROD-00055,Fashion,Apparel,Backpack,361.04,2,0.2,7.22,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002116,2026-01-27,2026-01-28,Same Day,CUST-00081,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400119,South,PROD-00097,Office,Stationery,Bluetooth Earbuds,757.04,5,0.08,90.84,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002203,2026-02-07,2026-02-08,First Class,CUST-00216,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400206,North,PROD-00199,Home,Kitchen,Smart Plug,549.65,2,0.2,10.99,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002030,2026-01-17,2026-01-18,Second Class,CUST-00251,Aarav Singh,Consumer,India,Kolkata,West Bengal,400033,East,PROD-00001,Beauty,Skincare,Echo Dot Speaker,63.39,3,0.0,12.68,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002142,2026-01-15,2026-01-16,Second Class,CUST-00211,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400145,North,PROD-00253,Electronics,Accessories,Office Chair,63.91,1,0.16,2.56,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002008,2026-02-02,2026-02-03,Same Day,CUST-00141,Rahul Iyer,Consumer,India,Pune,Maharashtra,400011,West,PROD-00289,Home,Kitchen,Smart Plug,793.04,5,0.08,95.16,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002052,2026-01-01,2026-01-02,Same Day,CUST-00061,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400055,North,PROD-00133,Electronics,Accessories,Office Chair,243.91,1,0.16,9.76,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002104,2026-01-15,2026-01-16,Same Day,CUST-00021,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400107,West,PROD-00025,Fashion,Apparel,Backpack,657.65,5,0.08,78.92,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002178,2026-01-13,2026-01-14,Second Class,CUST-00091,Rahul Iyer,Consumer,India,Pune,Maharashtra,400181,West,PROD-00049,Home,Kitchen,Smart Plug,351.91,1,0.16,14.08,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003079,2026-02-07,2026-02-09,Same Day,CUST-00175,Meera Joshi,Consumer,India,Ahmedabad,Gujarat,400083,West,PROD-00134,Beauty,Skincare,Desk Lamp,738.91,2,0.08,88.67,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003068,2026-01-27,2026-01-29,Standard Class,CUST-00109,Rahul Iyer,Consumer,India,Kolkata,West Bengal,400072,East,PROD-00057,Fashion,Apparel,Echo Dot Speaker,637.65,3,0.2,12.75,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003060,2026-01-19,2026-01-21,Standard Class,CUST-00061,Aarav Singh,Consumer,India,Jaipur,Rajasthan,400064,North,PROD-00001,Office,Stationery,Echo Dot Speaker,566.78,1,0.16,22.67,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003028,2026-01-26,2026-01-28,Standard Class,CUST-00169,Rahul Iyer,Consumer,India,Kolkata,West Bengal,400032,East,PROD-00197,Fashion,Apparel,Echo Dot Speaker,273.13,2,0.0,54.63,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003053,2026-01-12,2026-01-14,Second Class,CUST-00019,Neha Verma,Consumer,India,Delhi,Delhi,400057,North,PROD-00372,Fashion,Apparel,Desk Lamp,506.04,3,0.16,20.24,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003018,2026-01-16,2026-01-18,First Class,CUST-00109,Rahul Iyer,Consumer,India,Kolkata,West Bengal,400022,East,PROD-00127,Fashion,Apparel,Echo Dot Speaker,182.0,1,0.16,7.28,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003011,2026-01-09,2026-01-11,Same Day,CUST-00067,Priya Sharma,Consumer,India,Lucknow,Uttar Pradesh,400015,North,PROD-00078,Electronics,Accessories,Desk Lamp,121.26,3,0.16,4.85,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003006,2026-01-04,2026-01-06,First Class,CUST-00037,Vihaan Das,Consumer,India,Pune,Maharashtra,400010,West,PROD-00043,Electronics,Accessories,Echo Dot Speaker,80.78,1,0.24,1.62,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003065,2026-01-24,2026-01-26,Second Class,CUST-00091,Anaya Rao,Consumer,India,Hyderabad,Telangana,400069,South,PROD-00036,Office,Stationery,Desk Lamp,607.26,3,0.08,72.87,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003067,2026-01-26,2026-01-28,Same Day,CUST-00103,Isha Gupta,Consumer,India,Chennai,Tamil Nadu,400071,South,PROD-00050,Home,Kitchen,Desk Lamp,627.52,2,0.16,25.1,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
