order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,source_file,processing_timestamp
AMZ-ORD-0000004,2026-01-05,2026-01-07,Second Class,CUST-00013,Kabir Nair,Consumer,India,Kolkata,West Bengal,400005,East,PROD-00017,Electronics,Accessories,Office Chair,48.52,1,0.0,9.7,amazon_orders_batch_1.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0000064,2026-01-29,2026-01-31,Second Class,CUST-00193,Kabir Nair,Consumer,India,Kolkata,West Bengal,400065,East,PROD-00257,Electronics,Accessories,Office Chair,405.13,1,0.0,81.03,amazon_orders_batch_1.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001121,2026-01-12,2026-01-15,Same Day,CUST-00285,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400123,South,PROD-00146,Beauty,Skincare,Wireless Mouse,671.52,2,0.04,107.44,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001004,2026-01-06,2026-01-09,First Class,CUST-00117,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400006,North,PROD-00401,Home,Kitchen,Smart Plug,752.52,5,0.16,30.1,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001142,2026-02-02,2026-02-05,Standard Class,CUST-00069,Rohan Patel,Consumer,India,Kolkata,West Bengal,400144,East,PROD-00251,Office,Stationery,Backpack,821.91,3,0.08,98.63,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001050,2026-01-15,2026-01-18,Standard Class,CUST-00001,Aarav Singh,Consumer,India,Pune,Maharashtra,400052,West,PROD-00211,Fashion,Apparel,Echo Dot Speaker,175.65,1,0.0,35.13,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001073,2026-01-01,2026-01-04,Same Day,CUST-00093,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400075,West,PROD-00326,Electronics,Accessories,Monitor Stand,332.13,4,0.12,26.57,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001003,2026-01-05,2026-01-08,Second Class,CUST-00113,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400005,West,PROD-00396,Electronics,Accessories,Monitor Stand,744.39,4,0.12,59.55,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001110,2026-01-01,2026-01-04,Standard Class,CUST-00241,Aarav Singh,Consumer,India,Pune,Maharashtra,400112,West,PROD-00091,Fashion,Apparel,Echo Dot Speaker,592.26,1,0.0,118.45,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001044,2026-01-09,2026-01-12,First Class,CUST-00277,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400046,North,PROD-00181,Home,Kitchen,Smart Plug,137.04,5,0.16,5.48,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001011,2026-01-13,2026-01-16,Second Class,CUST-00145,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,400013,South,PROD-00016,Beauty,Skincare,Wireless Mouse,799.26,2,0.04,127.88,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001107,2026-02-04,2026-02-07,Second Class,CUST-00229,Isha Gupta,Consumer,India,Delhi,Delhi,400109,North,PROD-00076,Office,Stationery,Kindle Reader,578.04,3,0.08,69.36,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001065,2026-01-30,2026-02-02,Same Day,CUST-00061,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400067,North,PROD-00286,Fashion,Apparel,Desk Lamp,277.26,1,0.0,55.45,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001088,2026-01-16,2026-01-19,First Class,CUST-00153,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400090,South,PROD-00401,Electronics,Accessories,Bluetooth Earbuds,443.91,4,0.12,35.51,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001132,2026-01-23,2026-01-26,First Class,CUST-00029,Rohan Patel,Consumer,India,Kolkata,West Bengal,400134,East,PROD-00201,Office,Stationery,Backpack,750.78,3,0.08,90.09,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001009,2026-01-11,2026-01-14,Same Day,CUST-00137,Meera Joshi,Consumer,India,Hyderabad,Telangana,400011,South,PROD-00006,Home,Kitchen,Water Bottle,783.0,5,0.16,31.32,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001054,2026-01-19,2026-01-22,Standard Class,CUST-00017,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400056,North,PROD-00231,Home,Kitchen,Smart Plug,198.0,5,0.16,7.92,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001018,2026-01-20,2026-01-23,Standard Class,CUST-00173,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400020,South,PROD-00051,Electronics,Accessories,Bluetooth Earbuds,846.0,4,0.12,67.68,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001063,2026-01-28,2026-01-31,Second Class,CUST-00053,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400065,West,PROD-00276,Electronics,Accessories,Monitor Stand,261.0,4,0.12,20.88,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001036,2026-01-01,2026-01-04,First Class,CUST-00245,Vihaan Das,Consumer,India,Mumbai,Maharashtra,400038,West,PROD-00141,Beauty,Skincare,Office Chair,72.0,2,0.04,11.52,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001025,2026-01-27,2026-01-30,Same Day,CUST-00201,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400027,North,PROD-00086,Fashion,Apparel,Desk Lamp,902.91,1,0.0,180.58,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001079,2026-01-07,2026-01-10,Second Class,CUST-00117,Meera Joshi,Consumer,India,Hyderabad,Telangana,400081,South,PROD-00356,Home,Kitchen,Water Bottle,380.91,5,0.16,15.24,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001085,2026-01-13,2026-01-16,Same Day,CUST-00141,Anaya Rao,Consumer,India,Lucknow,Uttar Pradesh,400087,North,PROD-00386,Fashion,Apparel,Desk Lamp,419.52,1,0.0,83.9,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001078,2026-01-06,2026-01-09,Standard Class,CUST-00113,Rahul Iyer,Consumer,India,Bengaluru,Karnataka,400080,South,PROD-00351,Electronics,Accessories,Bluetooth Earbuds,372.78,4,0.12,29.82,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001052,2026-01-17,2026-01-20,First Class,CUST-00009,Rohan Patel,Consumer,India,Kolkata,West Bengal,400054,East,PROD-00221,Office,Stationery,Backpack,191.91,3,0.08,23.03,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001080,2026-01-08,2026-01-11,First Class,CUST-00121,Aarav Singh,Consumer,India,Pune,Maharashtra,400082,West,PROD-00361,Fashion,Apparel,Echo Dot Speaker,389.04,1,0.0,77.81,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001113,2026-01-04,2026-01-07,Same Day,CUST-00253,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400115,West,PROD-00106,Electronics,Accessories,Monitor Stand,616.65,4,0.12,49.33,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001120,2026-01-11,2026-01-14,First Class,CUST-00281,Aarav Singh,Consumer,India,Pune,Maharashtra,400122,West,PROD-00141,Fashion,Apparel,Echo Dot Speaker,663.39,1,0.0,132.68,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001022,2026-01-24,2026-01-27,Standard Class,CUST-00189,Rohan Patel,Consumer,India,Kolkata,West Bengal,400024,East,PROD-00071,Office,Stationery,Backpack,878.52,3,0.08,105.42,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001010,2026-01-12,2026-01-15,Standard Class,CUST-00141,Aarav Singh,Consumer,India,Pune,Maharashtra,400012,West,PROD-00011,Fashion,Apparel,Echo Dot Speaker,791.13,1,0.0,158.23,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001024,2026-01-26,2026-01-29,First Class,CUST-00197,Kabir Nair,Consumer,India,Jaipur,Rajasthan,400026,North,PROD-00081,Home,Kitchen,Smart Plug,894.78,5,0.16,35.79,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0001013,2026-01-15,2026-01-18,Same Day,CUST-00153,Neha Verma,Consumer,India,Ahmedabad,Gujarat,400015,West,PROD-00026,Electronics,Accessories,Monitor Stand,815.52,4,0.12,65.24,amazon_orders_batch_2.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002034,2026-01-21,2026-01-22,Second Class,CUST-00271,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400037,West,PROD-00025,Fashion,Apparel,Backpack,99.91,1,0.16,4.0,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002163,2026-02-05,2026-02-06,First Class,CUST-00016,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400166,North,PROD-00379,Home,Kitchen,Smart Plug,225.13,4,0.04,36.02,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002184,2026-01-19,2026-01-20,Same Day,CUST-00121,Kabir Nair,Consumer,India,Mumbai,Maharashtra,400187,West,PROD-00085,Fashion,Apparel,Backpack,396.52,1,0.16,15.86,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002201,2026-02-05,2026-02-06,Standard Class,CUST-00206,Priya Sharma,Consumer,India,Ahmedabad,Gujarat,400204,West,PROD-00187,Office,Stationery,Bluetooth Earbuds,531.39,6,0.12,42.51,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002172,2026-01-07,2026-01-08,Same Day,CUST-00061,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400175,North,PROD-00013,Electronics,Accessories,Office Chair,297.13,1,0.16,11.89,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002037,2026-01-24,2026-01-25,Standard Class,CUST-00286,Isha Gupta,Consumer,India,Hyderabad,Telangana,400040,South,PROD-00043,Electronics,Accessories,Office Chair,117.13,4,0.04,18.74,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002146,2026-01-19,2026-01-20,Second Class,CUST-00231,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400149,South,PROD-00277,Office,Stationery,Bluetooth Earbuds,90.26,5,0.08,10.83,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002006,2026-01-31,2026-02-01,Second Class,CUST-00131,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400009,South,PROD-00277,Office,Stationery,Bluetooth Earbuds,774.78,3,0.0,154.96,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002208,2026-01-05,2026-01-06,Same Day,CUST-00241,Rahul Iyer,Consumer,India,Pune,Maharashtra,400211,West,PROD-00229,Home,Kitchen,Smart Plug,585.13,1,0.16,23.41,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002092,2026-01-03,2026-01-04,Same Day,CUST-00261,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400095,North,PROD-00373,Electronics,Accessories,Office Chair,558.26,5,0.08,66.99,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002041,2026-01-28,2026-01-29,Standard Class,CUST-00006,Priya Sharma,Consumer,India,Ahmedabad,Gujarat,400044,West,PROD-00067,Office,Stationery,Bluetooth Earbuds,153.65,2,0.2,3.07,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002053,2026-01-02,2026-01-03,Standard Class,CUST-00066,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400056,North,PROD-00139,Home,Kitchen,Smart Plug,253.04,2,0.2,5.06,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002183,2026-01-18,2026-01-19,First Class,CUST-00116,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400186,North,PROD-00079,Home,Kitchen,Smart Plug,387.39,6,0.12,30.99,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002202,2026-02-06,2026-02-07,Second Class,CUST-00211,Rohan Patel,Consumer,India,Jaipur,Rajasthan,400205,North,PROD-00193,Electronics,Accessories,Office Chair,540.52,1,0.16,21.62,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002119,2026-01-30,2026-01-31,First Class,CUST-00096,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400122,South,PROD-00115,Fashion,Apparel,Backpack,774.26,2,0.2,15.49,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002010,2026-02-04,2026-02-05,Second Class,CUST-00151,Aarav Singh,Consumer,India,Kolkata,West Bengal,400013,East,PROD-00301,Beauty,Skincare,Echo Dot Speaker,801.13,1,0.16,32.05,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002151,2026-01-24,2026-01-25,First Class,CUST-00256,Priya Sharma,Consumer,India,Ahmedabad,Gujarat,400154,West,PROD-00307,Office,Stationery,Bluetooth Earbuds,135.91,4,0.04,21.75,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002031,2026-01-18,2026-01-19,First Class,CUST-00256,Priya Sharma,Consumer,India,Ahmedabad,Gujarat,400034,West,PROD-00007,Office,Stationery,Bluetooth Earbuds,72.52,4,0.04,11.6,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002029,2026-01-16,2026-01-17,Standard Class,CUST-00246,Meera Joshi,Consumer,India,Chennai,Tamil Nadu,400032,South,PROD-00415,Fashion,Apparel,Backpack,54.26,2,0.2,1.09,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002046,2026-02-02,2026-02-03,Second Class,CUST-00031,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400049,South,PROD-00097,Office,Stationery,Bluetooth Earbuds,189.13,1,0.16,7.57,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002057,2026-01-06,2026-01-07,Standard Class,CUST-00086,Isha Gupta,Consumer,India,Hyderabad,Telangana,400060,South,PROD-00163,Electronics,Accessories,Office Chair,279.39,6,0.12,22.35,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002167,2026-01-02,2026-01-03,First Class,CUST-00036,Isha Gupta,Consumer,India,Hyderabad,Telangana,400170,South,PROD-00403,Electronics,Accessories,Office Chair,261.65,2,0.2,5.23,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002193,2026-01-28,2026-01-29,Standard Class,CUST-00166,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400196,North,PROD-00139,Home,Kitchen,Smart Plug,468.52,4,0.04,74.96,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002051,2026-02-07,2026-02-08,First Class,CUST-00056,Priya Sharma,Consumer,India,Ahmedabad,Gujarat,400054,West,PROD-00127,Office,Stationery,Bluetooth Earbuds,234.78,6,0.12,18.78,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002027,2026-01-14,2026-01-15,First Class,CUST-00236,Isha Gupta,Consumer,India,Hyderabad,Telangana,400030,South,PROD-00403,Electronics,Accessories,Office Chair,36.0,6,0.12,2.88,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002106,2026-01-17,2026-01-18,Second Class,CUST-00031,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400109,South,PROD-00037,Office,Stationery,Bluetooth Earbuds,675.91,1,0.16,27.04,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002145,2026-01-18,2026-01-19,Standard Class,CUST-00226,Anaya Rao,Consumer,India,Delhi,Delhi,400148,North,PROD-00271,Beauty,Skincare,Echo Dot Speaker,81.13,4,0.04,12.98,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002065,2026-01-14,2026-01-15,Standard Class,CUST-00126,Anaya Rao,Consumer,India,Delhi,Delhi,400068,North,PROD-00211,Beauty,Skincare,Echo Dot Speaker,342.26,2,0.2,6.85,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002161,2026-02-03,2026-02-04,Standard Class,CUST-00006,Priya Sharma,Consumer,India,Ahmedabad,Gujarat,400164,West,PROD-00367,Office,Stationery,Bluetooth Earbuds,217.04,2,0.2,4.34,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002170,2026-01-05,2026-01-06,Second Class,CUST-00051,Aarav Singh,Consumer,India,Kolkata,West Bengal,400173,East,PROD-00001,Beauty,Skincare,Echo Dot Speaker,289.04,5,0.08,34.68,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002058,2026-01-07,2026-01-08,Second Class,CUST-00091,Rahul Iyer,Consumer,India,Pune,Maharashtra,400061,West,PROD-00169,Home,Kitchen,Smart Plug,288.52,1,0.16,11.54,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002076,2026-01-25,2026-01-26,Same Day,CUST-00181,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400079,South,PROD-00277,Office,Stationery,Bluetooth Earbuds,432.52,1,0.16,17.3,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002085,2026-02-03,2026-02-04,Standard Class,CUST-00226,Anaya Rao,Consumer,India,Delhi,Delhi,400088,North,PROD-00331,Beauty,Skincare,Echo Dot Speaker,504.52,4,0.04,80.72,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002186,2026-01-21,2026-01-22,Second Class,CUST-00131,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400189,South,PROD-00097,Office,Stationery,Bluetooth Earbuds,414.78,3,0.0,82.96,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002123,2026-02-03,2026-02-04,First Class,CUST-00116,Neha Verma,Consumer,India,Lucknow,Uttar Pradesh,400126,North,PROD-00139,Home,Kitchen,Smart Plug,810.78,6,0.12,64.86,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002026,2026-01-13,2026-01-14,Second Class,CUST-00231,Vihaan Das,Consumer,India,Bengaluru,Karnataka,400029,South,PROD-00397,Office,Stationery,Bluetooth Earbuds,37.04,5,0.08,4.44,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002150,2026-01-23,2026-01-24,Second Class,CUST-00251,Aarav Singh,Consumer,India,Kolkata,West Bengal,400153,East,PROD-00301,Beauty,Skincare,Echo Dot Speaker,126.78,3,0.0,25.36,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0002017,2026-01-04,2026-01-05,Standard Class,CUST-00186,Isha Gupta,Consumer,India,Hyderabad,Telangana,400020,South,PROD-00343,Electronics,Accessories,Office Chair,865.04,2,0.2,17.3,amazon_orders_batch_3.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003019,2026-01-17,2026-01-19,Same Day,CUST-00115,Meera Joshi,Consumer,India,Ahmedabad,Gujarat,400023,West,PROD-00134,Beauty,Skincare,Desk Lamp,192.13,2,0.2,3.84,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003015,2026-01-13,2026-01-15,Same Day,CUST-00091,Anaya Rao,Consumer,India,Hyderabad,Telangana,400019,South,PROD-00106,Office,Stationery,Desk Lamp,161.78,1,0.04,25.88,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003021,2026-01-19,2026-01-21,Second Class,CUST-00127,Priya Sharma,Consumer,India,Lucknow,Uttar Pradesh,400025,North,PROD-00148,Electronics,Accessories,Desk Lamp,212.39,1,0.0,42.48,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003008,2026-01-06,2026-01-08,Standard Class,CUST-00049,Rahul Iyer,Consumer,India,Kolkata,West Bengal,400012,East,PROD-00057,Fashion,Apparel,Echo Dot Speaker,101.04,3,0.04,16.17,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003009,2026-01-07,2026-01-09,Second Class,CUST-00055,Meera Joshi,Consumer,India,Ahmedabad,Gujarat,400013,West,PROD-00064,Beauty,Skincare,Desk Lamp,101.0,1,0.08,12.12,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003050,2026-01-09,2026-01-11,First Class,CUST-00001,Aarav Singh,Consumer,India,Jaipur,Rajasthan,400054,North,PROD-00351,Office,Stationery,Echo Dot Speaker,475.65,3,0.04,76.1,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003016,2026-01-14,2026-01-16,Standard Class,CUST-00097,Vihaan Das,Consumer,India,Pune,Maharashtra,400020,West,PROD-00113,Electronics,Accessories,Echo Dot Speaker,171.91,2,0.08,20.63,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003020,2026-01-18,2026-01-20,Standard Class,CUST-00121,Aarav Singh,Consumer,India,Jaipur,Rajasthan,400024,North,PROD-00141,Office,Stationery,Echo Dot Speaker,202.26,3,0.24,4.05,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003062,2026-01-21,2026-01-23,First Class,CUST-00073,Rohan Patel,Consumer,India,Mumbai,Maharashtra,400066,West,PROD-00015,Home,Kitchen,Echo Dot Speaker,587.04,3,0.24,11.74,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
AMZ-ORD-0003026,2026-01-24,2026-01-26,First Class,CUST-00157,Vihaan Das,Consumer,India,Pune,Maharashtra,400030,West,PROD-00183,Electronics,Accessories,Echo Dot Speaker,263.04,3,0.2,5.26,amazon_orders_batch_4.csv,2026-03-14T07:04:03.606Z
